#f	lead1	lead2	lead3	lead4	lead5	lead6	lead7	lead8	lead9	lead10	lead11	lead12
88.2412	3.13475	19.3446	16.4858	3.97302	1.02296	1.87785	0.429891	0.0185151	0.00214269	0.000771192	0.000426226	0.000101758
88.2512	3.23562	21.7259	17.3239	4.43288	1.01019	2.07296	0.479161	0.0215411	0.00231373	0.000886372	0.000483784	0.00013458
88.2612	3.3314	23.6997	17.8198	4.80514	0.980374	2.23748	0.521016	0.0273164	0.00246032	0.000991587	0.000543501	0.000176007
88.2712	3.38417	25.1666	17.9414	5.07965	0.93461	2.36394	0.553877	0.0362739	0.00257624	0.00108391	0.000603426	0.000223894
88.2812	3.42755	26.064	17.6843	5.25088	0.873649	2.44802	0.57665	0.0487259	0.00265686	0.0011598	0.000661998	0.000275991
88.2912	3.45416	26.3945	17.0442	5.32887	0.799783	2.48603	0.588838	0.0649303	0.00269672	0.00121725	0.000717587	0.000329905
88.3012	3.47474	26.185	16.0518	5.32291	0.715543	2.47676	0.590439	0.084841	0.002693	0.0012545	0.000770064	0.000383737
88.3112	3.49026	25.4751	14.7545	5.24674	0.624254	2.42165	0.581868	0.10829	0.00264432	0.00127123	0.000818899	0.000435668
88.3212	3.49243	24.398	13.2099	5.12015	0.529519	2.3224	0.564062	0.134877	0.00255023	0.00126774	0.000864348	0.000484578
88.3312	3.50928	22.9399	11.4913	4.95914	0.434651	2.1854	0.537863	0.163841	0.00241328	0.00124517	0.000907407	0.000529636
88.3412	3.53378	21.2545	9.68294	4.78034	0.343792	2.0154	0.504919	0.194268	0.00223649	0.00120468	0.000948856	0.000571349
88.3512	3.54877	19.4786	7.86301	4.59768	0.260284	1.82007	0.46687	0.225077	0.00202618	0.00114904	0.000990048	0.000610008
88.3612	3.57652	17.6162	6.11788	4.41907	0.187621	1.60841	0.425093	0.254996	0.00178889	0.00108047	0.00103214	0.00064655
88.3712	3.60083	15.8167	4.52364	4.25087	0.128255	1.38765	0.38126	0.282804	0.00153406	0.00100234	0.00107591	0.000682589
88.3812	3.63387	14.088	3.14079	4.0937	0.0843017	1.16746	0.33673	0.307147	0.00127074	0.000917418	0.00112215	0.000718875
88.3912	3.66083	12.4871	2.01786	3.94512	0.0570701	0.954917	0.292895	0.326934	0.00100979	0.000828918	0.00117155	0.000757195
88.4012	3.67431	11.0754	1.18739	3.80117	0.046863	0.75755	0.250922	0.341063	0.000761977	0.000739556	0.0012239	0.00079814
88.4112	3.70765	9.77045	0.654226	3.65462	0.0531305	0.58074	0.211226	0.349005	0.000537481	0.00065195	0.00127896	0.000842169
88.4212	3.70382	8.6484	0.413313	3.50081	0.0742446	0.429094	0.174844	0.350199	0.000346431	0.000568521	0.0013356	0.000888789
88.4312	3.68914	7.64485	0.435041	3.33289	0.10786	0.305263	0.142	0.344516	0.000197174	0.000491075	0.00139299	0.000937207
88.4412	3.63768	6.74361	0.675686	3.14835	0.150939	0.210656	0.112845	0.332347	9.69284e-05	0.000421124	0.00144892	0.00098542
88.4511	3.60922	5.911	1.08149	2.94682	0.199546	0.144293	0.0873875	0.314002	5.0584e-05	0.000359521	0.00150162	0.00103141
88.4612	3.53364	5.11993	1.5875	2.72913	0.250027	0.104833	0.0656009	0.290551	6.10349e-05	0.000306771	0.0015491	0.00107201
88.4711	3.42427	4.35463	2.13155	2.50099	0.298205	0.0892431	0.0473824	0.263011	0.0001288	0.000263291	0.00158874	0.00110425
88.4811	3.30807	3.60339	2.65054	2.27017	0.340274	0.0938318	0.0325991	0.232524	0.000251518	0.000228529	0.00161905	0.00112503
88.4911	3.16368	2.86705	3.09539	2.0463	0.372845	0.11461	0.0212037	0.200553	0.000425123	0.000201978	0.00163759	0.00113167
88.5011	2.99241	2.15964	3.42534	1.83885	0.392946	0.147464	0.0133189	0.168293	0.000643026	0.000182949	0.00164251	0.00112158
88.5111	2.80386	1.51107	3.6194	1.65824	0.399722	0.188662	0.0090583	0.137084	0.000896607	0.000170262	0.00163281	0.00109333
88.5211	2.60827	0.955268	3.6765	1.51302	0.390846	0.235178	0.00880252	0.108024	0.00117575	0.000162892	0.00160703	0.00104646
88.5311	2.38171	0.52437	3.60812	1.407	0.36737	0.284784	0.0128757	0.081989	0.00146958	0.000159534	0.00156465	0.000982012
88.5411	2.14768	0.272128	3.45581	1.34663	0.331579	0.336549	0.0218675	0.0598267	0.00176684	0.00015929	0.00150574	0.000901356
88.5511	1.90459	0.235091	3.27119	1.32972	0.285767	0.390822	0.0362924	0.0420335	0.0020553	0.000160751	0.00143075	0.000807814
88.5611	1.66912	0.450495	3.12059	1.35299	0.233719	0.44874	0.0567011	0.0289269	0.00232454	0.000163129	0.00134132	0.000705296
88.5711	1.43357	0.944388	3.07749	1.40775	0.180294	0.512676	0.0836021	0.0206979	0.00256403	0.000165554	0.00123805	0.000598979
88.5811	1.19829	1.72484	3.22131	1.48697	0.130604	0.585923	0.117316	0.0173852	0.00276578	0.000167361	0.00112378	0.000493892
88.5911	0.981485	2.79987	3.62427	1.57702	0.0902835	0.671454	0.158037	0.0189302	0.00292221	0.000167837	0.00100075	0.000395851
88.6011	0.779276	4.1323	4.35297	1.66422	0.0650514	0.773582	0.205654	0.0252748	0.00302921	0.00016695	0.000871931	0.000310223
88.6111	0.588471	5.72357	5.45615	1.73851	0.0599988	0.894976	0.259939	0.0363143	0.00308326	0.000164215	0.00074082	0.000241428
88.6211	0.434291	7.50822	6.96627	1.78791	0.0797639	1.03834	0.320114	0.052018	0.00308481	0.000159656	0.00061077	0.000193685
88.6311	0.306946	9.43243	8.89168	1.80423	0.127839	1.20518	0.38538	0.0724164	0.00303472	0.000153415	0.000485617	0.000169252
88.6411	0.205961	11.4462	11.2154	1.78256	0.206647	1.39446	0.454334	0.0975237	0.00293676	0.000145597	0.000369091	0.000169381
88.6511	0.138024	13.4669	13.8994	1.72078	0.316859	1.60578	0.525605	0.127444	0.00279625	0.000136468	0.000264873	0.000193546
88.6611	0.103743	15.4544	16.8782	1.6222	0.458177	1.83492	0.597451	0.162193	0.0026196	0.00012624	0.000176301	0.000239839
88.6711	0.097979	17.3646	20.0692	1.49311	0.627783	2.07744	0.668193	0.201732	0.00241426	0.000115428	0.000106604	0.00030462
88.6811	0.117115	19.1092	23.3658	1.34103	0.822502	2.32716	0.735785	0.245905	0.00218842	0.000104324	5.82045e-05	0.000383706
88.6911	0.160208	20.6813	26.6626	1.17796	1.03645	2.5758	0.798508	0.294269	0.00194986	9.31971e-05	3.29821e-05	0.000471091
88.7011	0.225601	22.0565	29.8444	1.01583	1.26346	2.81569	0.854569	0.346197	0.00170675	8.24851e-05	3.2004e-05	0.000560861
88.7111	0.299741	23.209	32.7895	0.867549	1.49571	3.0381	0.90276	0.400566	0.00146621	7.23646e-05	5.55796e-05	0.000646797
88.7211	0.389988	24.1794	35.4092	0.744486	1.7265	3.23603	0.941199	0.456174	0.00123461	6.31556e-05	0.000102704	0.000723145
88.7311	0.478646	24.955	37.5854	0.656771	1.94393	3.40064	0.969494	0.511384	0.00101761	5.49934e-05	0.000171785	0.000784555
88.7411	0.559801	25.5391	39.2594	0.610968	2.14261	3.52572	0.986588	0.564045	0.000819507	4.79605e-05	0.000260031	0.000826975
88.7511	0.635565	25.9786	40.3808	0.611428	2.31466	3.60819	0.993178	0.612203	0.000643232	4.21762e-05	0.000363614	0.000847855
88.7611	0.705814	26.3152	40.9145	0.660243	2.45127	3.64587	0.989041	0.653238	0.000490151	3.7624e-05	0.00047817	0.000845199
88.7711	0.751244	26.5097	40.8438	0.754492	2.54823	3.63669	0.974316	0.685164	0.000361316	3.42203e-05	0.000598617	0.000819829
88.7811	0.78234	26.6407	40.2025	0.89139	2.6006	3.58371	0.95035	0.705713	0.000256465	3.18758e-05	0.000719037	0.000773125
88.7911	0.798062	26.6503	39.0229	1.0654	2.60631	3.49011	0.917958	0.713251	0.000173995	3.04588e-05	0.000833792	0.000708159
88.8011	0.796818	26.5914	37.3563	1.27072	2.5646	3.3618	0.878533	0.706373	0.000112344	2.97508e-05	0.000937039	0.000628843
88.8111	0.781209	26.4369	35.2749	1.50233	2.47756	3.20515	0.833212	0.684539	6.91554e-05	2.9516e-05	0.00102377	0.000540063
88.8211	0.755025	26.1291	32.8642	1.75613	2.34657	3.02832	0.783295	0.64769	4.18072e-05	2.95536e-05	0.0010893	0.000446727
88.8311	0.736967	25.7233	30.1964	2.03196	2.18039	2.83734	0.730425	0.597156	2.76709e-05	2.97315e-05	0.0011296	0.000354115
88.8411	0.712662	25.1129	27.3594	2.32957	1.98309	2.6404	0.675012	0.534283	2.41033e-05	2.973e-05	0.00114235	0.000266787
88.8511	0.70461	24.3041	24.4371	2.65305	1.76543	2.44381	0.618687	0.46194	2.86261e-05	2.94096e-05	0.00112682	0.000188879
88.8611	0.712619	23.2729	21.5019	3.00887	1.53635	2.25263	0.561955	0.383513	3.90139e-05	2.86355e-05	0.00108302	0.000123395
88.8711	0.748998	22.0236	18.622	3.40599	1.30723	2.07047	0.505166	0.302969	5.32468e-05	2.73955e-05	0.00101336	7.20814e-05
88.8811	0.810486	20.5583	15.8503	3.85367	1.08822	1.89898	0.449322	0.224488	6.97286e-05	2.569e-05	0.000921017	3.59417e-05
88.8911	0.91212	18.8885	13.2403	4.362	0.890341	1.73796	0.394285	0.152725	8.709e-05	2.35221e-05	0.000811306	1.44858e-05
88.9011	1.04086	17.0819	10.8317	4.93701	0.724151	1.58666	0.340757	0.0920604	0.000104144	2.11187e-05	0.000689964	6.35314e-06
88.9111	1.21795	15.1955	8.65596	5.58695	0.598399	1.44296	0.288902	0.0465003	0.000120011	1.86171e-05	0.000564481	9.36983e-06
88.9211	1.42435	13.2955	6.74477	6.30915	0.520661	1.30376	0.238979	0.019386	0.000133989	1.63709e-05	0.000442234	2.07446e-05
88.9311	1.66488	11.4707	5.12045	7.10209	0.496341	1.16592	0.191638	0.0132198	0.00014553	1.47104e-05	0.000331023	3.75261e-05
88.9411	1.92855	9.8371	3.80807	7.95417	0.528015	1.02755	0.147413	0.0293825	0.000154269	1.40426e-05	0.000238308	5.67191e-05
88.9511	2.21139	8.48251	2.82108	8.84927	0.616322	0.886925	0.107086	0.0680852	0.000159916	1.47615e-05	0.000170649	7.56727e-05
88.9611	2.50146	7.51976	2.18607	9.76478	0.759394	0.744747	0.0717511	0.128228	0.000162624	1.72511e-05	0.000134023	9.21738e-05
88.9711	2.79065	7.02287	1.91555	10.6723	0.952236	0.60292	0.042399	0.20744	0.000162327	2.18891e-05	0.000132341	0.000104863
88.9811	3.06414	7.06491	2.02585	11.5401	1.18701	0.466131	0.0203165	0.302162	0.00015923	2.89829e-05	0.000168218	0.000112993
88.9911	3.31082	7.68207	2.52676	12.3316	1.45493	0.34001	0.00661122	0.4081	0.0001542	3.87347e-05	0.000242277	0.000116553
89.0011	3.54448	8.88374	3.42254	13.0149	1.74392	0.232824	0.00246244	0.519847	0.000147781	5.12694e-05	0.000352988	0.000116212
89.0111	3.70146	10.6679	4.70312	13.5556	2.04127	0.15347	0.00876691	0.631682	0.000141014	6.65086e-05	0.000496793	0.000113292
89.0211	3.81735	12.9591	6.35821	13.9241	2.33397	0.111669	0.0261359	0.738002	0.000135125	8.4284e-05	0.000668505	0.00010937
89.0311	3.87032	15.6498	8.35667	14.0942	2.60899	0.116369	0.0547328	0.833321	0.000131601	0.000104323	0.000860981	0.000106174
89.0411	3.86007	18.6771	10.6544	14.0518	2.85325	0.175964	0.0942993	0.912571	0.000131725	0.000125912	0.00106578	0.000105143
89.0511	3.8046	21.8393	13.1944	13.7881	3.05548	0.296445	0.143991	0.971766	0.00013698	0.000148645	0.00127392	0.000107601
89.0611	3.66193	25.004	15.9138	13.3089	3.20719	0.481028	0.202276	1.00825	0.000148927	0.000171822	0.00147622	0.000114332
89.0711	3.48571	28.0148	18.7266	12.6219	3.30294	0.729717	0.267229	1.02029	0.000168503	0.000194408	0.00166201	0.000125408
89.0811	3.25765	30.6791	21.5438	11.7515	3.33862	1.03858	0.33637	1.00791	0.000196721	0.00021559	0.00182288	0.000140462
89.0911	2.97191	32.8691	24.2789	10.728	3.3148	1.39909	0.406726	0.972648	0.0002338	0.000234572	0.00195087	0.000158441
89.1011	2.69813	34.525	26.8334	9.58734	3.23546	1.80011	0.474995	0.917173	0.000279519	0.00025057	0.00203931	0.00017798
89.1111	2.34646	35.2926	29.1502	8.37029	3.10822	2.22557	0.5383	0.845816	0.000333261	0.000262868	0.002083	0.000197337
89.1211	2.01584	35.3746	31.1332	7.12424	2.94265	2.65822	0.593168	0.763289	0.000393338	0.000270762	0.00208022	0.000214671
89.1311	1.69709	34.6753	32.7461	5.89196	2.75094	3.07802	0.636669	0.675555	0.000457779	0.000274087	0.00203007	0.000228454
89.1411	1.39821	33.1763	33.948	4.71606	2.5483	3.46519	0.666416	0.588264	0.000524113	0.000272695	0.00193457	0.000237727
89.1511	1.13372	30.9661	34.7312	3.63185	2.34913	3.80233	0.680915	0.507455	0.000588935	0.000266536	0.00179805	0.000241944
89.1611	0.907266	28.1968	35.1213	2.67253	2.16941	4.06995	0.678926	0.438603	0.000649311	0.00025605	0.00162644	0.000241375
89.1711	0.749496	25.0128	35.1438	1.86016	2.02399	4.25698	0.660724	0.386332	0.000701575	0.000241738	0.00142764	0.000237406
89.1811	0.611821	21.4331	34.8941	1.207	1.92295	4.3531	0.627222	0.354237	0.000742394	0.000224802	0.00121131	0.00023186
89.1911	0.55243	17.8207	34.4232	0.720227	1.87876	4.35555	0.580298	0.344532	0.000769345	0.000205953	0.000987151	0.000227779
89.2011	0.546398	14.284	33.837	0.395846	1.89681	4.26578	0.522672	0.358121	0.000779578	0.000186388	0.000765813	0.000228271
89.2111	0.597527	11.0213	33.2294	0.222162	1.9794	4.09197	0.457834	0.394276	0.000772256	0.000167247	0.000557461	0.000237182
89.2211	0.69175	8.19805	32.6912	0.180766	2.12502	3.84561	0.389727	0.451037	0.000746596	0.00014995	0.00037205	0.000257878
89.2311	0.833626	5.93616	32.3318	0.249256	2.33015	3.54651	0.322649	0.525232	0.000703375	0.0001356	0.000217772	0.00029361
89.2411	1.01156	4.33841	32.1993	0.401292	2.58256	3.21376	0.260717	0.612179	0.000644699	0.000125153	0.000101621	0.000346805
89.2511	1.20849	3.47651	32.348	0.6094	2.87134	2.87049	0.207899	0.706977	0.000573085	0.000119458	2.84671e-05	0.000418862
89.2611	1.42186	3.34522	32.8069	0.84732	3.17908	2.53944	0.167418	0.804062	0.000492897	0.000119157	1.19664e-06	0.000509681
89.2711	1.63314	3.90857	33.558	1.09072	3.48994	2.24233	0.142024	0.897746	0.000408802	0.000124234	2.03132e-05	0.000618135
89.2811	1.83237	5.09472	34.5661	1.31767	3.78639	1.99864	0.133156	0.98274	0.000326311	0.000135013	8.39223e-05	0.000740876
89.2911	2.01168	6.79064	35.7645	1.51265	4.04967	1.8223	0.141369	1.05422	0.000251193	0.000150709	0.000188117	0.000873776
89.3011	2.16214	8.85174	37.0584	1.6626	4.26396	1.72296	0.165867	1.10827	0.000189274	0.000170792	0.000326963	0.00101122
89.3111	2.27871	11.103	38.3373	1.76161	4.41543	1.70317	0.204887	1.14205	0.000145718	0.000194065	0.000492845	0.00114676
89.3211	2.35021	13.3808	39.4818	1.80679	4.49312	1.76012	0.255502	1.15389	0.000125332	0.000219348	0.000676675	0.00127356
89.3311	2.38113	15.5185	40.3642	1.80033	4.48993	1.88391	0.313948	1.14333	0.000131765	0.000245151	0.000869106	0.00138419
89.3411	2.36975	17.3471	40.8692	1.74801	4.40497	2.0593	0.375971	1.11145	0.000167238	0.000269784	0.00106	0.00147263
89.3511	2.29678	18.7546	40.892	1.65512	4.23574	2.26797	0.436819	1.05976	0.000232802	0.000291886	0.00123969	0.00153327
89.3611	2.19321	19.6192	40.348	1.5317	3.99113	2.48685	0.491949	0.991193	0.000327723	0.000309647	0.00139914	0.00156155
89.3711	2.04993	19.902	39.2048	1.38769	3.67941	2.69231	0.537267	0.909767	0.000449749	0.000321997	0.0015305	0.00155559
89.3811	1.87051	19.5274	37.4203	1.22569	3.31587	2.86342	0.56869	0.818834	0.000594896	0.000327564	0.00162764	0.00151461
89.3911	1.67508	18.5487	35.0333	1.06141	2.91324	2.97821	0.583978	0.722912	0.000758073	0.000326031	0.00168552	0.00144005
89.4011	1.46132	17.0293	32.1019	0.89587	2.48896	3.02094	0.581432	0.626159	0.000933311	0.00031666	0.00170264	0.00133556
89.4111	1.25072	15.1028	28.7125	0.735595	2.05985	2.98155	0.560844	0.532092	0.00111292	0.00029958	0.00167765	0.00120655
89.4211	1.03082	12.8091	25.0035	0.584688	1.64213	2.85557	0.523285	0.444081	0.00129044	0.000275506	0.00161342	0.00106001
89.4311	0.829646	10.3618	21.096	0.445459	1.25206	2.64589	0.471057	0.364552	0.0014577	0.000245218	0.00151266	0.00090319
89.441	0.648457	7.88186	17.1619	0.320503	0.90317	2.36308	0.407611	0.295341	0.00160784	0.000210188	0.00138147	0.000744276
89.451	0.496828	5.54325	13.3542	0.212451	0.604728	2.02271	0.337399	0.237314	0.00173461	0.000172431	0.00122659	0.00059117
89.4611	0.366831	3.49112	9.8288	0.124197	0.364744	1.646	0.265203	0.190707	0.00183284	0.000133751	0.00105614	0.000451513
89.471	0.273989	1.83813	6.73003	0.0590775	0.186705	1.25909	0.196337	0.154907	0.00189881	9.65682e-05	0.000878074	0.000331151
89.481	0.215812	0.697785	4.16884	0.0215265	0.0709426	0.88913	0.136031	0.128838	0.00192955	6.33747e-05	0.000701357	0.000234647
89.491	0.186078	0.133591	2.23542	0.0164461	0.0148809	0.563268	0.0889516	0.111031	0.00192475	3.66234e-05	0.000534219	0.000164732
89.501	0.187023	0.177075	0.977847	0.0493578	0.0130767	0.306969	0.0590758	0.099723	0.00188539	1.85697e-05	0.000383571	0.000121938
89.511	0.212205	0.822029	0.40685	0.12532	0.0579212	0.142216	0.0491696	0.093032	0.00181372	1.12954e-05	0.000256271	0.00010537
89.521	0.250257	2.02578	0.501501	0.249777	0.140317	0.0851769	0.0609277	0.0893422	0.00171381	1.65275e-05	0.00015692	0.000111819
89.531	0.305048	3.72921	1.19911	0.423135	0.249719	0.145196	0.0946341	0.0869866	0.00158971	3.55524e-05	8.86589e-05	0.000137003
89.541	0.359459	5.8137	2.41191	0.649502	0.376	0.324176	0.148955	0.0848932	0.00144828	6.90087e-05	5.30044e-05	0.000175404
89.551	0.409856	8.17637	4.0269	0.926029	0.50935	0.616213	0.221469	0.0821862	0.00129437	0.000117074	4.9522e-05	0.000221572
89.561	0.445302	10.6602	5.91297	1.24734	0.640223	1.00851	0.30862	0.0783707	0.00113504	0.000179127	7.62391e-05	0.000269549
89.571	0.472439	13.1818	7.93641	1.6053	0.761294	1.48066	0.405686	0.0733462	0.00097624	0.000253796	0.000129548	0.000314595
89.581	0.476336	15.5715	9.95689	1.98801	0.865668	2.00799	0.507519	0.0673196	0.000824134	0.000339411	0.000204661	0.000352363
89.591	0.457771	17.7234	11.8514	2.38091	0.949068	2.56216	0.608591	0.0606885	0.000683049	0.000433198	0.000295804	0.0003805
89.601	0.416064	19.532	13.5122	2.76766	1.00762	3.11192	0.70378	0.0539392	0.000557985	0.000532162	0.000396629	0.000398136
89.611	0.358271	20.9755	14.8452	3.1272	1.04132	3.62791	0.787892	0.0476454	0.000451298	0.000633013	0.000500791	0.000405835
89.621	0.295959	21.9542	15.8019	3.44352	1.04887	4.08219	0.856883	0.0422556	0.00036586	0.00073193	0.000602154	0.000406311
89.631	0.21401	22.4301	16.3326	3.69616	1.03284	4.45263	0.907558	0.0381037	0.000302954	0.000824986	0.000694402	0.000402983
89.641	0.139611	22.4597	16.4479	3.87232	0.994716	4.71995	0.937954	0.0353581	0.000263013	0.000908303	0.000772761	0.000400505
89.651	0.0760106	22.0633	16.1646	3.96092	0.937518	4.87282	0.947369	0.0339236	0.000245835	0.000978457	0.000833832	0.000404104
89.661	0.0334446	21.275	15.5279	3.95264	0.865563	4.9083	0.936136	0.0336008	0.00025059	0.00103224	0.000874446	0.000418663
89.671	0.0216735	20.1848	14.6102	3.84778	0.782976	4.8285	0.906389	0.034038	0.000276406	0.00106713	0.000893229	0.000448274
89.681	0.0459715	18.834	13.4849	3.65165	0.694824	4.64435	0.860496	0.0348057	0.000321834	0.00108121	0.000890148	0.000496312
89.691	0.112428	17.3426	12.2351	3.37384	0.605764	4.37106	0.801594	0.035442	0.000385608	0.00107367	0.000866183	0.000564036
89.701	0.225115	15.7566	10.954	3.03178	0.521438	4.02854	0.733957	0.0357024	0.000466419	0.00104482	0.000823518	0.000651087
89.711	0.382581	14.1597	9.71872	2.64546	0.447589	3.63969	0.661588	0.0354429	0.000563181	0.00099557	0.000765129	0.000755358
89.721	0.582699	12.6093	8.60302	2.23976	0.38988	3.23007	0.588459	0.0347877	0.000675105	0.000927895	0.000694549	0.000872244
89.731	0.820535	11.1382	7.67142	1.84061	0.354327	2.82139	0.51783	0.0341962	0.000801393	0.000845217	0.000615638	0.000996102
89.741	1.07779	9.79981	6.96375	1.47573	0.346621	2.43619	0.452708	0.0343942	0.000941663	0.000751279	0.000532657	0.00111922
89.751	1.35465	8.60009	6.50961	1.16913	0.371779	2.09135	0.395104	0.0363798	0.00109518	0.000650761	0.000448964	0.00123419
89.761	1.62091	7.52055	6.314	0.942724	0.436907	1.80013	0.346289	0.0414843	0.00126087	0.000549132	0.000368378	0.00133257
89.771	1.89157	6.56683	6.37363	0.812591	0.543838	1.57048	0.306433	0.050981	0.00143854	0.000451587	0.000293909	0.00140711
89.781	2.12335	5.73684	6.66567	0.790238	0.696435	1.40372	0.275037	0.0662815	0.0016261	0.000363875	0.000227592	0.00145159
89.791	2.30939	4.99799	7.15451	0.880636	0.895429	1.29724	0.250997	0.0886502	0.00182188	0.000291503	0.000171071	0.00146178
89.801	2.44823	4.33632	7.7985	1.08034	1.14004	1.24368	0.232321	0.119049	0.00202317	0.000239089	0.000125205	0.00143478
89.811	2.51097	3.69424	8.5474	1.38015	1.42694	1.23132	0.217214	0.158048	0.00222686	0.00021081	9.00133e-05	0.0013722
89.821	2.51415	3.10383	9.3461	1.76498	1.7507	1.24619	0.203545	0.205741	0.00242899	0.000209688	6.52752e-05	0.00127596
89.831	2.44093	2.53034	10.1391	2.21425	2.1026	1.27377	0.189437	0.261483	0.0026251	0.000237778	4.99729e-05	0.00115312
89.841	2.30972	1.97482	10.8839	2.70446	2.47251	1.29953	0.173372	0.324311	0.00281028	0.00029554	4.29167e-05	0.0010104
89.851	2.11411	1.45539	11.5254	3.20937	2.84642	1.31029	0.154582	0.392154	0.00297935	0.000382404	4.27304e-05	0.000858075
89.861	1.87077	0.97944	12.0267	3.70377	3.21021	1.29597	0.132748	0.462782	0.00312687	0.00049636	4.79198e-05	0.000706369
89.871	1.60386	0.579864	12.3526	4.16789	3.5504	1.24929	0.1084	0.533505	0.0032483	0.000634123	5.72037e-05	0.000566125
89.881	1.31485	0.274617	12.4921	4.57048	3.84776	1.1684	0.0825968	0.600965	0.00333805	0.000790901	6.92305e-05	0.000447238
89.891	1.03185	0.100002	12.4143	4.90678	4.08977	1.05378	0.0570474	0.662132	0.00339278	0.000961591	8.32037e-05	0.000358806
89.901	0.768349	0.0849558	12.1293	5.1608	4.26284	0.911418	0.033857	0.713943	0.00340983	0.00113988	9.84032e-05	0.000306969
89.911	0.546387	0.256705	11.6333	5.32772	4.35478	0.749896	0.0154093	0.753336	0.00338692	0.00131933	0.000114355	0.000295848
89.921	0.374199	0.633798	10.9493	5.4093	4.36211	0.581179	0.0039812	0.778346	0.00332358	0.00149332	0.000131109	0.00032605
89.931	0.263424	1.23253	10.1046	5.41278	4.27971	0.419016	0.00173159	0.787188	0.00322118	0.00165458	0.000148411	0.000395448
89.941	0.219005	2.05116	9.13131	5.34741	4.108	0.276985	0.0103555	0.779135	0.00308141	0.00179833	0.000166332	0.00049858
89.951	0.244286	3.09051	8.07777	5.22843	3.85343	0.169703	0.0309539	0.754229	0.00290815	0.00191861	0.000185259	0.000627045
